scenario,year,co2_ppm,total_effective_forcing_wm2,anthropogenic_effective_forcing_wm2,rcmip_co2_effective_forcing_wm2
ssp460,2042,486.032949,3.81687119,3.87523986,3.20519056
ssp460,2043,489.702952,3.8794178,3.93511847,3.24940962
ssp460,2044,493.377953,3.95105135,3.99433691,3.29339798
ssp460,2045,497.058952,4.04580208,4.05294957,3.3371706
ssp460,2046,500.746953,4.12840301,4.11100784,3.38074204
ssp460,2047,504.443955,4.21341902,4.16855541,3.42413831
ssp460,2048,508.149951,4.27313023,4.22563223,3.46736119
ssp460,2049,511.866956,4.30749568,4.2822835,3.510436
ssp460,2050,515.593948,4.32920652,4.338516,3.55335255
ssp460,2051,519.33194,4.36770616,4.39403528,3.59612393
ssp460,2052,523.073959,4.40699513,4.44899697,3.63867264
ssp460,2053,526.812953,4.44999161,4.5032302,3.68092197
ssp460,2054,530.547958,4.50783529,4.55676735,3.72286542
ssp460,2055,534.280955,4.58162881,4.609646,3.76452944
ssp460,2056,538.01295,4.65978403,4.66191073,3.80592914
ssp460,2057,541.743947,4.71222828,4.71358638,3.84706805
ssp460,2058,545.474955,4.76763428,4.76470423,3.88796086
ssp460,2059,549.205948,4.82145235,4.81529528,3.92861049
ssp460,2060,552.936956,4.85000676,4.86537354,3.96902045
ssp460,2061,556.667959,4.88296931,4.91657613,4.00919366
ssp460,2062,560.390956,4.91854487,4.96715338,4.04904768
ssp460,2063,564.096954,4.96301976,5.01693294,4.08849147
ssp460,2064,567.786952,5.01008224,5.06595662,4.12754161
ssp460,2065,571.461945,5.06482489,5.11426865,4.16621419
ssp460,2066,575.120951,5.14101514,5.1618832,4.20450429
ssp460,2067,578.764959,5.21350847,5.20884265,4.24242755
ssp460,2068,582.393951,5.27398444,5.25517081,4.27998893
ssp460,2069,586.008952,5.31397824,5.30090404,4.31720392
ssp460,2070,589.60996,5.3433554,5.34606644,4.3540772
ssp460,2071,593.196955,5.36895368,5.3941776,4.39061317
ssp460,2072,596.73996,5.40537651,5.44149454,4.42651277
ssp460,2073,600.210948,5.44346412,5.48769643,4.46150266
ssp460,2074,603.613958,5.47680328,5.53286588,4.49563615
ssp460,2075,606.948954,5.51615474,5.57703545,4.52892479
ssp460,2076,610.21696,5.554526,5.6202438,4.56139002
ssp460,2077,613.419963,5.60319898,5.66255715,4.59306236
ssp460,2078,616.557958,5.66253562,5.70399227,4.62395199
ssp460,2079,619.630961,5.72249543,5.74459009,4.65406887
ssp460,2080,622.639964,5.77589997,5.78438467,4.68343196
ssp460,2081,625.584961,5.81361378,5.82033771,4.71205037
ssp460,2082,628.462962,5.84762936,5.85543717,4.73990361
ssp460,2083,631.271962,5.86747401,5.88969727,4.76698095
ssp460,2084,634.011963,5.89423172,5.92313213,4.79329105
ssp460,2085,636.681961,5.90520901,5.9557561,4.8188324
ssp460,2086,639.282964,5.92511215,5.98760766,4.84362281
ssp460,2087,641.813965,5.95522131,6.01868812,4.86766027
ssp460,2088,644.275965,5.98725462,6.04903046,4.89096169
ssp460,2089,646.668976,6.03357195,6.07865759,4.91353422
ssp460,2090,648.991974,6.09021858,6.10757344,4.93537499
ssp460,2091,651.244965,6.13629311,6.13323432,4.95649074
ssp460,2092,653.42897,6.18780275,6.15822603,4.97689708
ssp460,2093,655.544978,6.20122938,6.18261437,4.99660949
ssp460,2094,657.590973,6.20274051,6.20639211,5.01561457
ssp460,2095,659.567968,6.20824674,6.2295741,5.03392739
ssp460,2096,661.474976,6.21016736,6.25215739,5.05154415
ssp460,2097,663.311976,6.22510287,6.2741479,5.06846967
ssp460,2098,665.078969,6.23994773,6.29554864,5.0847088
ssp460,2099,666.776967,6.27029258,6.31638722,5.10027551
ssp460,2100,668.403976,6.31244873,6.33663874,5.11515585
ssp460,2101,669.959966,6.35251283,6.35085946,5.1293538
ssp460,2102,671.487971,6.36502086,6.36479356,5.14326752
ssp460,2103,673.023977,6.3779251,6.37872273,5.1572275
ssp460,2104,674.566981,6.38068205,6.39264236,5.1712243
ssp460,2105,676.115982,6.37335593,6.40654666,5.18524847
ssp460,2106,677.667969,6.37512152,6.42040992,5.19927266
ssp460,2107,679.222977,6.37901713,6.43424038,5.21329698
ssp460,2108,680.778966,6.3917392,6.44801374,5.22730304
ssp460,2109,682.335988,6.41188135,6.46173843,5.24129138
ssp460,2110,683.891973,6.44623361,6.47540166,5.25524332
ssp460,2111,685.445984,6.50306042,6.48899459,5.26915074
ssp460,2112,686.998973,6.51854647,6.50253203,5.28302229
ssp460,2113,688.548976,6.53450065,6.51598728,5.29684066
ssp460,2114,690.094971,6.52302889,6.52936712,5.31059691
ssp460,2115,691.63797,6.52901541,6.54267891,5.32430037
ssp460,2116,693.176982,6.52108154,6.55591295,5.33794251
ssp460,2117,694.709971,6.52313473,6.56904934,5.35150555
ssp460,2118,696.238978,6.52907673,6.5821182,5.3650081
ssp460,2119,697.761983,6.54229621,6.59509499,5.3784324
ssp460,2120,699.278981,6.57495437,6.60797913,5.39177903
ssp460,2121,700.788986,6.61849182,6.62077617,5.40503948
ssp460,2122,702.292984,6.66392345,6.63348584,5.41822298
ssp460,2123,703.79097,6.65770858,6.64610807,5.43132989
ssp460,2124,705.28098,6.67463417,6.65863184,5.44434328
ssp460,2125,706.762975,6.66026213,6.6710538,5.45726338
ssp460,2126,708.237981,6.64911896,6.68338742,5.47009965
ssp460,2127,709.705978,6.64948271,6.69563492,5.48285222
ssp460,2128,711.164973,6.65189558,6.70777768,5.49550416
ssp460,2129,712.615987,6.6664764,6.71982219,5.50806497
ssp460,2130,714.058975,6.69832149,6.73177529,5.52053459
ssp460,2131,715.492986,6.761691,6.74362064,5.53290535
ssp460,2132,716.917984,6.78155479,6.7553703,5.54517733
ssp460,2133,718.334976,6.80290854,6.76702749,5.55735969
ssp460,2134,719.742981,6.79756978,6.77858544,5.56944431
ssp460,2135,721.141973,6.78348166,6.79003928,5.58143166
ssp460,2136,722.531982,6.76433482,6.80139677,5.59332234
ssp460,2137,723.911987,6.76621429,6.81264859,5.60510807
ssp460,2138,725.282979,6.76819044,6.82380289,5.61679781
ssp460,2139,726.643977,6.77480095,6.83485178,5.62838365
ssp460,2140,727.995987,6.78906963,6.8458003,5.63987454
ssp460,2141,729.337987,6.82048317,6.85664793,5.65126231
ssp460,2142,730.669988,6.85261186,6.86738928,5.66254753
ssp460,2143,731.991989,6.86616057,6.87803218,5.67373056
ssp460,2144,733.30398,6.88143074,6.88856842,5.68481187
ssp460,2145,734.605972,6.88829084,6.89900066,5.6957919
ssp460,2146,735.89798,6.88017385,6.90933194,5.70667134
ssp460,2147,737.179988,6.88830855,6.91955903,5.71745038
ssp460,2148,738.450989,6.88598019,6.92967665,5.72812108
ssp460,2149,739.711985,6.88927752,6.93969549,5.73869224
ssp460,2150,740.961975,6.89605471,6.9496069,5.74915585
ssp460,2151,742.201981,6.90634304,6.9594252,5.75952096
ssp460,2152,743.428986,6.93423116,6.9691306,5.7697627
ssp460,2153,744.640981,6.97879011,6.97870445,5.77986489
ssp460,2154,745.836985,7.01489588,6.98814296,5.78981967
ssp460,2155,747.01798,7.02316791,6.9974501,5.79963606
ssp460,2156,748.182973,7.02738969,7.00662257,5.80930612
ssp460,2157,749.332982,7.0199229,7.01566462,5.81883913
ssp460,2158,750.466975,7.00496869,7.02457204,5.82822681
ssp460,2159,751.585983,6.99413799,7.0333514,5.83747841
ssp460,2160,752.689987,6.99214823,7.04200292,5.84659427
ssp460,2161,753.77798,7.00184909,7.05052129,5.85556645
ssp460,2162,754.849991,7.02816834,7.05890175,5.86439595
ssp460,2163,755.906993,7.07253435,7.06715731,5.8730911
ssp460,2164,756.948985,7.11570299,7.07529358,5.88165236
ssp460,2165,757.973984,7.11262554,7.08328143,5.89006398
ssp460,2166,758.983983,7.12585875,7.0911506,5.89834278
ssp460,2167,759.978984,7.09980826,7.09888795,5.90648931
ssp460,2168,760.956985,7.08331284,7.10648848,5.91448761
ssp460,2169,761.919993,7.07357311,7.11396793,5.92235438
ssp460,2170,762.866979,7.07115348,7.12131346,5.93008185
ssp460,2171,763.798976,7.07580627,7.12853355,5.93767892
ssp460,2172,764.714981,7.09316965,7.13562497,5.94513757
ssp460,2173,765.613993,7.13124346,7.14257533,5.95245028
ssp460,2174,766.498993,7.15629735,7.14941684,5.95964169
ssp460,2175,767.366974,7.17913536,7.15611974,5.96668765
ssp460,2176,768.218984,7.1864232,7.16269278,5.97359714
ssp460,2177,769.05599,7.1766183,7.16914403,5.98037838
ssp460,2178,769.875987,7.15963356,7.17545746,5.98701547
ssp460,2179,770.680985,7.15176346,7.1816549,5.9935251
ssp460,2180,771.469991,7.14227245,7.18772568,5.99989947
ssp460,2181,772.242986,7.13885668,7.19365931,6.00613899
ssp460,2182,772.998978,7.1364416,7.19946147,6.01223586
ssp460,2183,773.73999,7.13883396,7.20515106,6.01820671
ssp460,2184,774.464971,7.1481527,7.21070639,6.02404345
ssp460,2185,775.172984,7.16764607,7.21612567,6.02973885
ssp460,2186,775.865992,7.2059435,7.22143048,6.0353091
ssp460,2187,776.541987,7.21644944,7.22659605,6.04073815
ssp460,2188,777.201986,7.23106423,7.23164178,6.04603454
ssp460,2189,777.845998,7.24286889,7.23655787,6.05119885
ssp460,2190,778.473994,7.22496234,7.2413456,6.05623079
ssp460,2191,779.085993,7.20979717,7.24600963,6.06113114
ssp460,2192,779.68099,7.20137813,7.25054336,6.06589173
ssp460,2193,780.260997,7.20137994,7.25495833,6.07052924
ssp460,2194,780.822988,7.20371853,7.25923045,6.07501962
ssp460,2195,781.369995,7.21629101,7.26338665,6.07938736
ssp460,2196,781.899989,7.24999416,7.26741058,6.08361639
ssp460,2197,782.413996,7.28496548,7.27131069,6.0877152
ssp460,2198,782.911992,7.30635596,7.27508465,6.09168393
ssp460,2199,783.39299,7.30248653,7.27872696,6.09551476
ssp460,2200,783.857987,7.29143657,7.28224581,6.09921592
ssp460,2201,784.30599,7.26936567,7.28562746,6.10277965
ssp460,2202,784.737991,7.26224398,7.2888914,6.10621409
ssp460,2203,785.153987,7.25703458,7.29202989,6.10951951
ssp460,2204,785.553004,7.24622147,7.29503978,6.11268809
ssp460,2205,785.935989,7.24404254,7.29792666,6.11572768
ssp460,2206,786.302999,7.2407452,7.30068854,6.11863901
ssp460,2207,786.652995,7.24946181,7.30331652,6.12141372
ssp460,2208,786.987005,7.27030059,7.30582746,6.12406029
ssp460,2209,787.303991,7.29306074,7.30820779,6.12657058
ssp460,2210,787.604991,7.31068859,7.31046017,6.12895302
ssp460,2211,787.888997,7.31293991,7.31258818,6.13119969
ssp460,2212,788.156988,7.31298084,7.3145905,6.13331839
ssp460,2213,788.409002,7.29939237,7.31647415,6.1353098
ssp460,2214,788.643992,7.29252536,7.31822657,6.13716533
ssp460,2215,788.861984,7.27111301,7.31984667,6.13888563
ssp460,2216,789.064987,7.25949348,7.32135508,6.14048656
ssp460,2217,789.24999,7.25971713,7.32272567,6.14194437
ssp460,2218,789.419983,7.26334381,7.3239823,6.14328292
ssp460,2219,789.571996,7.28229634,7.32510362,6.14447855
ssp460,2220,789.708995,7.31090898,7.3261076,6.1455549
ssp460,2221,789.828995,7.3324578,7.32698541,6.1464965
ssp460,2222,789.931992,7.3631367,7.32773247,6.14730301
ssp460,2223,790.018992,7.35091561,7.32835792,6.14798271
ssp460,2224,790.088984,7.32899542,7.32885355,6.1485276
ssp460,2225,790.142995,7.31006956,7.32923233,6.14894563
ssp460,2226,790.181,7.28666303,7.32948706,6.14923699
ssp460,2227,790.201991,7.28074847,7.32961099,6.14939333
ssp460,2228,790.206004,7.27093761,7.32960539,6.14941518
ssp460,2229,790.194992,7.28131132,7.32948823,6.14931794
ssp460,2230,790.165995,7.30616695,7.32923355,6.14907822
ssp460,2231,790.121999,7.32248522,7.32886945,6.14871948
ssp460,2232,790.059998,7.3259728,7.32836181,6.14821805
ssp460,2233,789.982997,7.3349436,7.32774279,6.14759768
ssp460,2234,789.888997,7.32224449,7.3269962,6.14684245
ssp460,2235,789.77801,7.31080852,7.32611996,6.14595252
ssp460,2236,789.651001,7.28634053,7.32512046,6.14493529
ssp460,2237,789.507996,7.2758836,7.32400148,6.14379102
ssp460,2238,789.347997,7.26865846,7.32275248,6.14251185
ssp460,2239,789.171997,7.26867613,7.32138029,6.14110535
ssp460,2240,788.978999,7.27981232,7.31988378,6.13956377
ssp460,2241,788.770004,7.30895075,7.31825819,6.13789474
ssp460,2242,788.544998,7.33471413,7.31651593,6.13609831
ssp460,2243,788.302999,7.33646645,7.31464225,6.13416632
ssp460,2244,788.044993,7.3307548,7.31264604,6.13210675
ssp460,2245,787.770991,7.3081044,7.31053185,6.12991936
ssp460,2246,787.479996,7.28472967,7.30828359,6.12759619
ssp460,2247,787.172999,7.2733993,7.30591493,6.12514502
ssp460,2248,786.849004,7.25668637,7.30342004,6.12255765
ssp460,2249,786.51,7.24535341,7.30080998,6.11985005
ssp460,2250,786.154002,7.23602979,7.29806771,6.11700601
ssp460,2251,785.782003,7.22917368,7.29206498,6.1140334
ssp460,2252,785.403005,7.23311077,7.28611191,6.11100378
ssp460,2253,785.028005,7.24811136,7.28039422,6.10800486
ssp460,2254,784.656001,7.26627438,7.27488675,6.10502878
ssp460,2255,784.285996,7.26479379,7.26956726,6.10206747
ssp460,2256,783.918004,7.26563721,7.26442721,6.09912097
ssp460,2257,783.551,7.2563587,7.25944791,6.0961813
ssp460,2258,783.186005,7.23600682,7.25461673,6.09325653
ssp460,2259,782.822001,7.22037538,7.24993143,6.09033854
ssp460,2260,782.459,7.19460083,7.24536632,6.08742754
ssp460,2261,782.097,7.17984981,7.24092029,6.08452329
ssp460,2262,781.735998,7.1762083,7.23658504,6.08162588
ssp460,2263,781.376999,7.1760833,7.23236042,6.07874352
ssp460,2264,781.018,7.19312435,7.22822689,6.07586003
ssp460,2265,780.660004,7.21889637,7.22417706,6.07298332
ssp460,2266,780.302999,7.23760787,7.22021214,6.07011357
ssp460,2267,779.947001,7.25502687,7.2163225,6.06725079
ssp460,2268,779.591995,7.22813601,7.21250246,6.06439485
ssp460,2269,779.236989,7.20664088,7.20874375,6.06153781
ssp460,2270,778.883998,7.17925611,7.20505426,6.05869596
ssp460,2271,778.531998,7.16135285,7.20142468,6.05586088
ssp460,2272,778.180995,7.14416908,7.19784416,6.05303284
ssp460,2273,777.831004,7.14046445,7.19432369,6.05021175
ssp460,2274,777.480998,7.15321392,7.19083821,6.04738955
ssp460,2275,777.132996,7.17331927,7.18740035,6.04458243
ssp460,2276,776.784999,7.18698789,7.18399999,6.04177426
ssp460,2277,776.439006,7.18324462,7.18065548,6.03898108
ssp460,2278,776.094009,7.17627976,7.17733393,6.03619509
ssp460,2279,775.748998,7.16017614,7.17404595,6.03340781
ssp460,2280,775.405996,7.13391877,7.17079944,6.03063569
ssp460,2281,775.062999,7.11865912,7.16757845,6.02786256
ssp460,2282,774.721995,7.11083507,7.16439047,6.02510461
ssp460,2283,774.381002,7.10529448,7.16121826,6.02234559
ssp460,2284,774.041,7.11367544,7.15807704,6.01959366
ssp460,2285,773.702006,7.13891169,7.15496301,6.01684884
ssp460,2286,773.365,7.16571958,7.1518725,6.01411909
ssp460,2287,773.028005,7.17253465,7.14880363,6.01138829
ssp460,2288,772.692006,7.1686021,7.14575107,6.00866478
ssp460,2289,772.357,7.13167917,7.14272216,6.00594817
ssp460,2290,772.02299,7.12081904,7.13971433,6.00323863
ssp460,2291,771.689,7.09964769,7.13671383,6.00052826
ssp460,2292,771.35699,7.08132876,7.13374242,5.99783293
ssp460,2293,771.024994,7.06975076,7.13077563,5.99513684
ssp460,2294,770.694,7.07343398,7.12782642,5.99244778
ssp460,2295,770.365,7.09667692,7.12489794,5.98977404
ssp460,2296,770.03599,7.11706367,7.1219821,5.98709923
ssp460,2297,769.706996,7.13918206,7.11906729,5.98442357
ssp460,2298,769.380005,7.13693851,7.11617575,5.98176322
ssp460,2299,769.052994,7.11496407,7.1132842,5.97910174
ssp460,2300,768.728007,7.11041606,7.11041606,5.97645577
ssp460,2301,768.40301,7.10754866,7.10754866,5.97380875
ssp460,2302,768.077998,7.10469414,7.10469414,5.97116064
ssp460,2303,767.755005,7.10185681,7.10185681,5.96852802
ssp460,2304,767.431997,7.09901792,7.09901792,5.96589444
ssp460,2305,767.110006,7.09619652,7.09619652,5.9632681
ssp460,2306,766.788991,7.09338146,7.09338146,5.96064888
ssp460,2307,766.467997,7.09057577,7.09057577,5.95802877
ssp460,2308,766.148997,7.08779068,7.08779068,5.95542411
ssp460,2309,765.830002,7.08500029,7.08500029,5.95281857
ssp460,2310,765.511002,7.08221667,7.08221667,5.95021204
ssp460,2311,765.19399,7.0794558,7.0794558,5.94762084
ssp460,2312,764.876999,7.07668992,7.07668992,5.94502888
ssp460,2313,764.559998,7.07393055,7.07393055,5.94243591
ssp460,2314,764.245,7.07118811,7.07118811,5.93985842
ssp460,2315,763.930003,7.06845226,7.06845226,5.93728001
ssp460,2316,763.615,7.06570858,7.06570858,5.93470076
ssp460,2317,763.301997,7.06299022,7.06299022,5.93213686
ssp460,2318,762.988998,7.0602724,7.0602724,5.92957209
ssp460,2319,762.676,7.05755268,7.05755268,5.92700653
ssp460,2320,762.364003,7.05484176,7.05484176,5.92444828
ssp460,2321,762.052999,7.05214763,7.05214763,5.92189716
ssp460,2322,761.742996,7.04945393,7.04945393,5.91935347
ssp460,2323,761.432999,7.04676666,7.04676666,5.91680894
ssp460,2324,761.123998,7.04408792,7.04408792,5.9142717
ssp460,2325,760.814992,7.04140962,7.04140962,5.91173353
ssp460,2326,760.506994,7.03873995,7.03873995,5.90920275
ssp460,2327,760.19901,7.03607071,7.03607071,5.90667122
ssp460,2328,759.891993,7.03340986,7.03340986,5.90414675
ssp460,2329,759.586004,7.0307637,7.0307637,5.90162986
ssp460,2330,759.279999,7.0281118,7.0281118,5.89911196
ssp460,2331,758.975001,7.02547207,7.02547207,5.8966016
ssp460,2332,758.670008,7.022829,7.022829,5.8940903
ssp460,2333,758.366002,7.02019801,7.02019801,5.89158637
ssp460,2334,758.062993,7.01757784,7.01757784,5.88908968
ssp460,2335,757.76,7.01494967,7.01494967,5.88659237
ssp460,2336,757.456991,7.01232764,7.01232764,5.88409408
ssp460,2337,757.155991,7.00972459,7.00972459,5.88161139
ssp460,2338,756.854004,7.00711141,7.00711141,5.87911982
ssp460,2339,756.552994,7.00450649,7.00450649,5.87663546
ssp460,2340,756.253006,7.00190996,7.00190996,5.87415868
ssp460,2341,755.952998,6.99931359,6.99931359,5.8716809
ssp460,2342,755.653997,6.99672563,6.99672563,5.86921059
ssp460,2343,755.355998,6.99414613,6.99414613,5.86674772
ssp460,2344,755.057002,6.99155857,6.99155857,5.86427578
ssp460,2345,754.759994,6.98899339,6.98899339,5.86181944
ssp460,2346,754.462997,6.98642015,6.98642015,5.85936246
ssp460,2347,754.16599,6.98384932,6.98384932,5.85690446
ssp460,2348,753.87,6.98129283,6.98129283,5.85445405
ssp460,2349,753.574005,6.97872813,6.97872813,5.85200289
ssp460,2350,753.279002,6.97617398,6.97617398,5.849559
ssp460,2351,752.984995,6.97363178,6.97363178,5.84712266
ssp460,2352,752.689992,6.97107787,6.97107787,5.84467713
ssp460,2353,752.397003,6.96854407,6.96854407,5.84224759
ssp460,2354,752.104009,6.96600448,6.96600448,5.83981719
ssp460,2355,751.810994,6.96347061,6.96347061,5.83738581
ssp460,2356,751.519007,6.9609476,6.9609476,5.83496204
ssp460,2357,751.227,6.95841611,6.95841611,5.8325374
ssp460,2358,750.936,6.95589887,6.95589887,5.83012031
ssp460,2359,750.645996,6.95338996,6.95338996,5.82771071
ssp460,2360,750.355006,6.95086691,6.95086691,5.8252921
ssp460,2361,750.065994,6.94836604,6.94836604,5.82288913
ssp460,2362,749.775996,6.94585705,6.94585705,5.82047717
ssp460,2363,749.487996,6.94336215,6.94336215,5.81808115
ssp460,2364,749.199,6.94085542,6.94085542,5.81567592
ssp460,2365,748.910996,6.93836282,6.93836282,5.81327816
ssp460,2366,748.623998,6.93587842,6.93587842,5.810888
ssp460,2367,748.337006,6.93339171,6.93339171,5.8084972
ssp460,2368,748.051,6.93091548,6.93091548,5.80611372
ssp460,2369,747.764994,6.92843668,6.92843668,5.80372957
ssp460,2370,747.478999,6.92596029,6.92596029,5.80134462
ssp460,2371,747.193995,6.92348966,6.92348966,5.79896726
ssp460,2372,746.909994,6.92102964,6.92102964,5.79659738
ssp460,2373,746.625997,6.91856725,6.91856725,5.79422688
ssp460,2374,746.342005,6.91610459,6.91610459,5.79185564
ssp460,2375,746.058996,6.91365013,6.91365013,5.78949183
ssp460,2376,745.775996,6.91119795,6.91119795,5.78712723
ssp460,2377,745.493998,6.90875745,6.90875745,5.78477033
ssp460,2378,745.212001,6.90631097,6.90631097,5.78241268
ssp460,2379,744.930003,6.90386419,6.90386419,5.78005426
ssp460,2380,744.649007,6.90142576,6.90142576,5.77770345
ssp460,2381,744.368998,6.89900131,6.89900131,5.77536014
ssp460,2382,744.089004,6.89657078,6.89657078,5.7730162
ssp460,2383,743.809001,6.89414004,6.89414004,5.77067142
ssp460,2384,743.529999,6.89171748,6.89171748,5.76833427
ssp460,2385,743.250992,6.88930057,6.88930057,5.76599633
ssp460,2386,742.972997,6.88688365,6.88688365,5.76366623
ssp460,2387,742.695002,6.88447478,6.88447478,5.76133528
ssp460,2388,742.417007,6.88205982,6.88205982,5.75900357
ssp460,2389,742.140005,6.87965065,6.87965065,5.75667954
ssp460,2390,741.863998,6.87725777,6.87725777,5.75436303
ssp460,2391,741.588003,6.87485892,6.87485892,5.75204587
ssp460,2392,741.312007,6.87246329,6.87246329,5.74972807
ssp460,2393,741.037003,6.87007231,6.87007231,5.74741775
ssp460,2394,740.761993,6.86768454,6.86768454,5.74510677
ssp460,2395,740.48701,6.86529674,6.86529674,5.74279526
ssp460,2396,740.212992,6.86291329,6.86291329,5.74049104
ssp460,2397,739.939992,6.86054167,6.86054167,5.73819475
ssp460,2398,739.667007,6.85816982,6.85816982,5.73589786
ssp460,2399,739.393992,6.855794,6.855794,5.73359987
ssp460,2400,739.121994,6.85342995,6.85342995,5.73130983
ssp460,2401,738.849996,6.85106572,6.85106572,5.72901907
ssp460,2402,738.577993,6.84869519,6.84869519,5.72672754
ssp460,2403,738.307002,6.84633882,6.84633882,5.72444382
ssp460,2404,738.037008,6.84399294,6.84399294,5.72216767
ssp460,2405,737.765991,6.84163591,6.84163591,5.7198823
ssp460,2406,737.496999,6.83929547,6.83929547,5.71761328
ssp460,2407,737.227,6.83694636,6.83694636,5.71533506
ssp460,2408,736.958003,6.83459939,6.83459939,5.71306458
ssp460,2409,736.690002,6.83226411,6.83226411,5.71080191
ssp460,2410,736.421997,6.82993094,6.82993094,5.70853838
ssp460,2411,736.153992,6.82759735,6.82759735,5.70627415
ssp460,2412,735.887004,6.82527212,6.82527212,5.7040178
ssp460,2413,735.62,6.82294642,6.82294642,5.70176063
ssp460,2414,735.352997,6.82062036,6.82062036,5.69950275
ssp460,2415,735.087001,6.81830023,6.81830023,5.6972528
ssp460,2416,734.820999,6.81598192,6.81598192,5.69500199
ssp460,2417,734.556,6.81367191,6.81367191,5.69275897
ssp460,2418,734.291005,6.81135929,6.81135929,5.69051541
ssp460,2419,734.027003,6.80906289,6.80906289,5.68827944
ssp460,2420,733.763,6.80675796,6.80675796,5.68604289
ssp460,2421,733.498993,6.80445501,6.80445501,5.6838055
ssp460,2422,733.235998,6.80215785,6.80215785,5.68157611
ssp460,2423,732.973002,6.79986278,6.79986278,5.67934592
ssp460,2424,732.710993,6.79757929,6.79757929,5.67712352
ssp460,2425,732.449,6.79529205,6.79529205,5.67490047
ssp460,2426,732.187001,6.79300201,6.79300201,5.6726768
ssp460,2427,731.92601,6.79072018,6.79072018,5.67046099
ssp460,2428,731.664998,6.78844614,6.78844614,5.66824423
ssp460,2429,731.404994,6.78617201,6.78617201,5.66603545
ssp460,2430,731.144994,6.78389743,6.78389743,5.66382604
ssp460,2431,730.885005,6.7816287,6.7816287,5.66161605
ssp460,2432,730.626002,6.77936423,6.77936423,5.65941366
ssp460,2433,730.366999,6.77709719,6.77709719,5.65721071
ssp460,2434,730.108002,6.77483578,6.77483578,5.65500713
ssp460,2435,729.850001,6.77257643,6.77257643,5.65281137
ssp460,2436,729.592997,6.77033117,6.77033117,5.65062343
ssp460,2437,729.335007,6.76807128,6.76807128,5.64842643
ssp460,2438,729.079005,6.76583377,6.76583377,5.6462457
ssp460,2439,728.821991,6.7635814,6.7635814,5.64405569
ssp460,2440,728.566004,6.76134325,6.76134325,5.64187377
ssp460,2441,728.310008,6.75909882,6.75909882,5.63969111
ssp460,2442,728.054998,6.75686838,6.75686838,5.6375162
ssp460,2443,727.799998,6.7546316,6.7546316,5.63534074
ssp460,2444,727.544998,6.75240046,6.75240046,5.63316461
ssp460,2445,727.291,6.75017748,6.75017748,5.63099639
ssp460,2446,727.036997,6.74794806,6.74794806,5.62882747
ssp460,2447,726.784002,6.74573046,6.74573046,5.62666662
ssp460,2448,726.531001,6.74350883,6.74350883,5.62450496
ssp460,2449,726.277995,6.74129279,6.74129279,5.62234262
ssp460,2450,726.025996,6.73908494,6.73908494,5.62018824
ssp460,2451,725.774002,6.73687424,6.73687424,5.61803338
ssp460,2452,725.521998,6.73465968,6.73465968,5.61587767
ssp460,2453,725.271001,6.73245922,6.73245922,5.61372994
ssp460,2454,725.019994,6.73025588,6.73025588,5.6115816
ssp460,2455,724.769994,6.72806316,6.72806316,5.60944113
ssp460,2456,724.520004,6.72586404,6.72586404,5.60730012
ssp460,2457,724.269994,6.72366809,6.72366809,5.6051584
ssp460,2458,724.020996,6.72148278,6.72148278,5.60302462
ssp460,2459,723.772003,6.71929467,6.71929467,5.60089035
ssp460,2460,723.524002,6.7171171,6.7171171,5.59876386
ssp460,2461,723.274999,6.71492219,6.71492219,5.59662826
ssp460,2462,723.028005,6.71275235,6.71275235,5.59450915
ssp460,2463,722.780004,6.71057116,6.71057116,5.59238089
ssp460,2464,722.533005,6.70839815,6.70839815,5.5902606
ssp460,2465,722.285996,6.70622704,6.70622704,5.5881395
ssp460,2466,722.039993,6.70406182,6.70406182,5.58602653
ssp460,2467,721.794001,6.70189856,6.70189856,5.58391293
ssp460,2468,721.547994,6.69973246,6.69973246,5.58179868
ssp460,2469,721.302999,6.69757469,6.69757469,5.57969252
ssp460,2470,721.058009,6.69541646,6.69541646,5.57758579
ssp460,2471,720.814,6.69326862,6.69326862,5.57548678
ssp460,2472,720.569,6.69110949,6.69110949,5.57337874
ssp460,2473,720.325994,6.68896117,6.68896117,5.57128724
ssp460,2474,720.082006,6.68681002,6.68681002,5.56918668
ssp460,2475,719.838999,6.68466913,6.68466913,5.56709387
ssp460,2476,719.595998,6.68253156,6.68253156,5.5650006
ssp460,2477,719.353999,6.68039624,6.68039624,5.56291535
ssp460,2478,719.11201,6.6782605,6.6782605,5.56082959
ssp460,2479,718.869995,6.67612421,6.67612421,5.55874301
ssp460,2480,718.628998,6.67399618,6.67399618,5.5566646
ssp460,2481,718.388,6.67186781,6.67186781,5.5545856
ssp460,2482,718.146998,6.66973898,6.66973898,5.55250595
ssp460,2483,717.907003,6.66761837,6.66761837,5.5504344
ssp460,2484,717.667002,6.66549734,6.66549734,5.54836221
ssp460,2485,717.427002,6.66337595,6.66337595,5.54628942
ssp460,2486,717.188009,6.66126271,6.66126271,5.54422475
ssp460,2487,716.949005,6.65914899,6.65914899,5.54215939
ssp460,2488,716.710002,6.65703487,6.65703487,5.54009344
ssp460,2489,716.472,6.65492903,6.65492903,5.53803557
ssp460,2490,716.234004,6.65282277,6.65282277,5.53597716
ssp460,2491,715.996994,6.65073053,6.65073053,5.53392669
